Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X (px),Object Location Y (px),Predicted Future Location X (px),Predicted Future Location Y (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714579914.216612,1714579914.216612,0.0,sports ball,801,553,806,557,51.621865034103394,center,480,360,800,600
1714579914.2923422,1714579914.2923422,0.0,sports ball,801,553,801,553,51.69759511947632,center,480,360,800,600
1714579914.3636212,1714579914.3636212,0.0,sports ball,805,554,809,555,51.768874168395996,center,480,360,800,600
1714579914.440167,1714579914.440167,0.0,sports ball,805,554,805,554,51.84541988372803,center,480,360,800,600
1714579914.5141635,1714579914.5141635,0.0,sports ball,811,553,817,552,51.919416427612305,center,480,360,800,600
1714579914.588931,1714579914.588931,0.0,sports ball,811,553,811,553,51.9941840171814,center,480,360,800,600
1714579914.6690643,1714579914.6690643,0.0,sports ball,816,552,821,551,52.07431721687317,center,480,360,800,600
1714579914.749767,1714579914.749767,0.0,sports ball,816,552,816,552,52.155019998550415,center,480,360,800,600
1714579914.8247676,1714579914.8247676,0.0,sports ball,824,552,832,552,52.23002052307129,center,480,360,800,600
1714579914.905727,1714579914.905727,0.0,sports ball,823,553,822,554,52.31097984313965,center,480,360,800,600
1714579914.9884915,1714579914.9884915,0.0,sports ball,829,554,835,555,52.393744468688965,center,480,360,800,600
1714579915.0534947,1714579915.0534947,0.0,sports ball,829,554,829,554,52.45874762535095,center,480,360,800,600
1714579915.1355345,1714579915.1355345,0.0,sports ball,832,558,835,562,52.5407874584198,center,480,360,800,600
1714579915.2102385,1714579915.2102385,0.0,sports ball,832,558,832,558,52.61549139022827,center,480,360,800,600
1714579915.2855291,1714579915.2855291,0.0,sports ball,837,560,842,562,52.69078207015991,center,480,360,800,600
1714579915.3648543,1714579915.3648543,0.0,sports ball,837,560,837,560,52.77010726928711,center,480,360,800,600
1714579915.4438155,1714579915.4438155,0.0,sports ball,844,559,851,558,52.84906840324402,center,480,360,800,600
1714579915.5258152,1714579915.5258152,0.0,sports ball,844,559,844,559,52.93106818199158,center,480,360,800,600
1714579915.6079013,1714579915.6079013,0.0,sports ball,849,557,854,555,53.01315426826477,center,480,360,800,600
1714579915.694023,1714579915.694023,0.0,sports ball,849,557,849,557,53.09927582740784,center,480,360,800,600
1714579915.7671459,1714579915.7671459,0.0,sports ball,856,558,863,559,53.172398805618286,center,480,360,800,600
1714579915.8437333,1714579915.8437333,0.0,sports ball,856,558,856,558,53.24898624420166,center,480,360,800,600
1714579915.920098,1714579915.920098,0.0,sports ball,861,560,866,562,53.32535099983215,center,480,360,800,600
1714579916.0000978,1714579916.0000978,0.0,sports ball,861,560,861,560,53.40535068511963,center,480,360,800,600
1714579916.0750928,1714579916.0750928,0.0,sports ball,866,563,871,566,53.480345726013184,center,480,360,800,600
1714579916.153093,1714579916.153093,0.0,sports ball,866,563,866,563,53.55834603309631,center,480,360,800,600
1714579916.2240932,1714579916.2240932,0.0,sports ball,872,565,878,567,53.62934613227844,center,480,360,800,600
1714579916.2972977,1714579916.2972977,0.0,sports ball,872,564,872,563,53.702550649642944,center,480,360,800,600
1714579916.368296,1714579916.368296,0.0,sports ball,878,565,884,566,53.77354884147644,center,480,360,800,600
1714579916.448298,1714579916.448298,0.0,sports ball,878,565,878,565,53.85355091094971,center,480,360,800,600
1714579916.5272963,1714579916.5272963,0.0,sports ball,882,564,886,563,53.932549238204956,center,480,360,800,600
1714579916.6062973,1714579916.6062973,0.0,sports ball,882,564,882,564,54.011550188064575,center,480,360,800,600
1714579916.681414,1714579916.681414,0.0,sports ball,890,564,898,564,54.08666682243347,center,480,360,800,600
1714579916.7578406,1714579916.7578406,0.0,sports ball,890,564,890,564,54.16309356689453,center,480,360,800,600
1714579916.8378398,1714579916.8378398,0.0,sports ball,894,567,898,570,54.24309277534485,center,480,360,800,600
1714579916.9170957,1714579916.9170957,0.0,sports ball,894,567,894,567,54.32234859466553,center,480,360,800,600
1714579916.989114,1714579916.989114,0.0,sports ball,899,569,904,571,54.394366979599,center,480,360,800,600
1714579917.0679226,1714579917.0679226,0.0,sports ball,898,569,897,569,54.47317552566528,center,480,360,800,600
1714579917.133415,1714579917.133415,0.0,sports ball,904,569,910,569,54.53866791725159,Nearness,480,360,800,600
1714579917.2123268,1714579917.2123268,0.0,sports ball,904,569,904,569,54.61757969856262,Nearness,480,360,800,600
1714579917.2913308,1714579917.2913308,0.0,sports ball,908,568,912,567,54.69658374786377,Nearness,480,360,800,600
1714579917.3633292,1714579917.3633292,0.0,sports ball,908,568,908,568,54.7685821056366,Nearness,480,360,800,600
1714579917.4404645,1714579917.4404645,0.0,sports ball,913,569,918,570,54.845717430114746,Nearness,480,360,800,600
1714579917.5152438,1714579917.5152438,0.0,sports ball,913,569,913,569,54.920496702194214,Nearness,480,360,800,600
1714579917.5892096,1714579917.5892096,0.0,sports ball,917,570,921,571,54.99446249008179,Nearness,480,360,800,600
1714579917.6735055,1714579917.6735055,0.0,sports ball,917,570,917,570,55.07875847816467,Nearness,480,360,800,600
1714579917.7435055,1714579917.7435055,0.0,sports ball,917,570,917,570,55.14875841140747,Nearness,480,360,800,600
1714579917.8185458,1714579917.8185458,0.0,sports ball,922,571,927,572,55.223798751831055,Nearness,480,360,800,600
1714579917.8997684,1714579917.8997684,0.0,sports ball,921,571,920,571,55.30502128601074,Nearness,480,360,800,600
1714579917.97232,1714579917.97232,0.0,sports ball,925,575,929,579,55.377573013305664,Nearness,480,360,800,600
1714579918.051115,1714579918.051115,0.0,sports ball,925,574,925,573,55.45636796951294,Nearness,480,360,800,600
1714579918.132103,1714579918.132103,0.0,sports ball,929,575,933,576,55.53735589981079,Nearness,480,360,800,600
1714579918.2110987,1714579918.2110987,0.0,sports ball,929,575,929,575,55.61635160446167,Nearness,480,360,800,600
1714579918.2901292,1714579918.2901292,0.0,sports ball,934,575,939,575,55.6953821182251,Nearness,480,360,800,600
1714579918.3667474,1714579918.3667474,0.0,sports ball,934,575,934,575,55.772000312805176,Nearness,480,360,800,600
1714581827.9043605,1714581828.9111595,1.0067989826202393,sports ball,1040,225,974,292,7.175863742828369,Nearness,480,300,800,500
1714581828.9910917,1714581829.998413,1.0073213577270508,sports ball,1040,225,1040,225,8.26311731338501,Nearness,480,300,800,500
1714581830.0727854,1714581831.0762787,1.003493309020996,sports ball,1040,225,1040,225,9.340982913970947,Nearness,480,300,800,500
1714581831.1507194,1714581832.1532629,1.0025434494018555,sports ball,1025,238,1010,251,10.417967081069946,Nearness,480,300,800,500
1714581832.2252414,1714581833.2402713,1.0150299072265625,sports ball,1025,238,1025,238,11.50497555732727,Nearness,480,300,800,500
1714581833.313871,1714581834.3173487,1.0034778118133545,sports ball,1025,238,1025,238,12.582052946090698,Nearness,480,300,800,500
1714581834.3912883,1714581835.3929086,1.0016202926635742,sports ball,1025,238,1025,238,13.657612800598145,Nearness,480,300,800,500
1714581835.4703705,1714581836.4733746,1.0030040740966797,sports ball,1025,238,1025,238,14.738078832626343,Nearness,480,300,800,500
1714581838.1575894,1714581839.173072,1.0154826641082764,frisbee,866,397,826,437,17.43777632713318,Nearness,480,300,800,500
1714581839.2428403,1714581840.2498868,1.0070464611053467,frisbee,866,397,866,397,18.514590978622437,Nearness,480,300,800,500
1714581840.3245437,1714581841.3290079,1.0044641494750977,frisbee,866,397,866,397,19.593712091445923,Nearness,480,300,800,500
1714581841.396297,1714581842.40566,1.0093629360198975,frisbee,866,397,866,397,20.670364141464233,Nearness,480,300,800,500
1714581842.4772737,1714581843.4819434,1.0046696662902832,frisbee,840,424,814,451,21.746647596359253,center,480,300,800,500
1714581843.5505352,1714581844.5571747,1.0066394805908203,frisbee,840,424,840,424,22.821878910064697,center,480,300,800,500
1714581844.6261728,1714581845.637684,1.0115113258361816,frisbee,840,424,840,424,23.902388334274292,center,480,300,800,500
1714581845.7076716,1714581846.7186515,1.0109798908233643,sports ball,826,439,759,507,24.98335576057434,center,480,300,800,500
1714581846.7927105,1714581847.8066328,1.0139222145080566,sports ball,826,439,826,439,26.0713369846344,center,480,300,800,500
1714581847.8739877,1714581848.879724,1.0057363510131836,sports ball,826,439,826,439,27.144428253173828,center,480,300,800,500
1714581848.9573348,1714581849.9648836,1.0075488090515137,sports ball,826,439,826,439,28.22958779335022,center,480,300,800,500
1714581850.0424013,1714581851.0576835,1.015282154083252,sports ball,826,439,826,439,29.3223876953125,center,480,300,800,500
1714581851.1344862,1714581852.1361947,1.0017085075378418,frisbee,800,464,760,504,30.400898933410645,center,480,300,800,500
1714581852.2199502,1714581853.2261014,1.0061511993408203,frisbee,800,464,800,464,31.490805625915527,center,480,300,800,500
1714581853.3019118,1714581854.3042486,1.0023367404937744,frisbee,800,464,800,464,32.568952798843384,center,480,300,800,500
1714581854.3813508,1714581855.3827076,1.001356840133667,frisbee,800,464,800,464,33.647411823272705,center,480,300,800,500
1714581855.4573026,1714581856.472657,1.0153543949127197,frisbee,773,491,746,518,34.73736119270325,center,480,300,800,500
1714581856.5534654,1714581857.563065,1.0095996856689453,frisbee,773,491,773,491,35.82776927947998,center,480,300,800,500
1714581857.6395407,1714581858.6408515,1.0013108253479004,frisbee,773,491,773,491,36.905555725097656,center,480,300,800,500
1714581858.7154033,1714581859.7321308,1.0167274475097656,sports ball,759,504,692,569,37.99683499336243,center,480,300,800,500
1714581859.804835,1714581860.8174953,1.012660264968872,sports ball,759,504,759,504,39.082199573516846,center,480,300,800,500
1714581860.9049604,1714581861.906852,1.0018916130065918,sports ball,759,504,759,504,40.17155623435974,center,480,300,800,500
1714581861.9809194,1714581862.9838853,1.0029659271240234,sports ball,759,504,759,504,41.248589515686035,center,480,300,800,500
1714581863.059993,1714581864.075481,1.0154879093170166,sports ball,759,504,759,504,42.34018516540527,center,480,300,800,500
1714581864.1548362,1714581865.166206,1.0113697052001953,sports ball,732,531,705,558,43.43091011047363,center,480,300,800,500
1714581865.1672335,1714581866.1779943,1.01076078414917,frisbee,732,532,691,573,44.44269847869873,center,480,300,800,500
1714581866.2619064,1714581867.2640498,1.002143383026123,sports ball,732,531,732,531,45.528753995895386,center,480,300,800,500
1714581867.2651305,1714581868.2667131,1.0015826225280762,frisbee,732,532,732,532,46.53141736984253,center,480,300,800,500
1714581868.3515635,1714581869.3628402,1.0112767219543457,sports ball,719,545,706,559,47.62754440307617,Nearness,480,300,800,500
1714581869.3639882,1714581870.3730524,1.0090641975402832,frisbee,719,544,706,556,48.63775658607483,Nearness,480,300,800,500
1714581870.4468813,1714581871.448057,1.0011756420135498,sports ball,719,545,719,545,49.71276116371155,Nearness,480,300,800,500
1714581871.4490592,1714581872.4594939,1.010434627532959,frisbee,719,544,719,544,50.72419810295105,Nearness,480,300,800,500
1714581872.5373433,1714581873.550692,1.0133488178253174,sports ball,706,558,693,571,51.815396308898926,Nearness,480,300,800,500
1714581873.6340442,1714581874.6446812,1.0106370449066162,sports ball,706,558,706,558,52.909385442733765,Nearness,480,300,800,500
1714581874.7250898,1714581875.736577,1.0114872455596924,sports ball,706,558,706,558,54.00128126144409,Nearness,480,300,800,500
1714581875.8340569,1714581876.8412025,1.007145643234253,sports ball,692,571,678,584,55.10590672492981,Nearness,480,300,800,500
1714581876.9240768,1714581877.9322407,1.0081639289855957,sports ball,692,571,692,571,56.19694495201111,Nearness,480,300,800,500
1714581878.0274975,1714581879.0393481,1.0118505954742432,sports ball,692,571,692,571,57.30405235290527,Nearness,480,300,800,500
1714581879.1264,1714581880.1295054,1.0031054019927979,sports ball,692,571,692,571,58.39420962333679,Nearness,480,300,800,500
1714581880.2219446,1714581881.2375255,1.0155808925628662,sports ball,692,571,692,571,59.50222969055176,Nearness,480,300,800,500
1714581884.605816,1714581885.6222303,1.0164144039154053,sports ball,426,650,399,622,63.88693451881409,Nearness,480,300,800,500
1714581885.6232383,1714581886.634994,1.0117557048797607,frisbee,426,651,399,625,64.89969825744629,Nearness,480,300,800,500
1714581886.7214153,1714581887.7311115,1.0096962451934814,sports ball,426,650,426,650,65.99581575393677,Nearness,480,300,800,500
1714581887.732217,1714581888.7429893,1.0107722282409668,frisbee,426,651,426,651,67.00769352912903,Nearness,480,300,800,500
1714581888.830445,1714581889.845826,1.015380859375,frisbee,412,638,398,625,68.11053013801575,Nearness,480,300,800,500
1714581889.9217148,1714581890.9226053,1.0008904933929443,frisbee,412,638,412,638,69.1873095035553,Nearness,480,300,800,500
1714581890.9980016,1714581892.0127778,1.0147762298583984,frisbee,412,638,412,638,70.27748203277588,Nearness,480,300,800,500
1714581892.0851927,1714581893.087053,1.0018603801727295,frisbee,412,638,412,638,71.35175728797913,Nearness,480,300,800,500
1714581893.164328,1714581894.1647885,1.0004603862762451,frisbee,412,638,412,638,72.42949271202087,Nearness,480,300,800,500
1714581894.2329435,1714581895.241045,1.008101463317871,sports ball,399,624,372,598,73.50574922561646,Nearness,480,300,800,500
1714581895.3073137,1714581896.3201632,1.0128495693206787,sports ball,399,624,399,624,74.58486747741699,Nearness,480,300,800,500
1714581896.9309325,1714581897.9412544,1.010321855545044,sports ball,332,558,291,518,76.20595860481262,Nearness,480,300,800,500
1714581898.012918,1714581899.0216494,1.0087313652038574,sports ball,332,558,332,558,77.28635358810425,Nearness,480,300,800,500
1714581899.0932758,1714581900.098572,1.005296230316162,sports ball,319,545,306,532,78.36327624320984,Nearness,480,300,800,500
1714581900.176764,1714581901.1924658,1.0157017707824707,sports ball,319,545,319,545,79.45717000961304,Nearness,480,300,800,500
1714581904.6394293,1714581905.6469216,1.0074923038482666,sports ball,52,251,52,224,83.91162586212158,Nearness,480,300,800,500
1714581905.7191,1714581906.7260432,1.0069432258605957,sports ball,52,251,52,251,84.99074745178223,Nearness,480,300,800,500
1714581906.7955666,1714581907.8044803,1.0089137554168701,sports ball,52,251,52,251,86.06918454170227,Nearness,480,300,800,500
1714581907.8739493,1714581908.8800018,1.0060524940490723,sports ball,52,251,52,251,87.14470601081848,Nearness,480,300,800,500
1714581908.9540787,1714581909.9591355,1.0050568580627441,sports ball,52,251,52,251,88.22383975982666,Nearness,480,300,800,500
1714581910.0269253,1714581911.0356941,1.0087687969207764,sports ball,79,225,106,199,89.30039834976196,Nearness,480,300,800,500
1714581911.1056848,1714581912.1157892,1.0101044178009033,sports ball,79,225,79,225,90.38049340248108,Nearness,480,300,800,500
1714581912.1751964,1714581913.1923497,1.017153263092041,sports ball,79,225,79,225,91.45705389976501,Nearness,480,300,800,500
1714581913.2639506,1714581914.2670429,1.0030922889709473,sports ball,79,225,79,225,92.53174710273743,Nearness,480,300,800,500
1714581916.9954495,1714581918.0016952,1.0062456130981445,frisbee,319,225,345,253,96.26639938354492,Nearness,480,300,800,500
1714581918.0027075,1714581919.016217,1.0135095119476318,sports ball,320,226,334,241,97.28092122077942,Nearness,480,300,800,500
1714581919.080233,1714581920.0931258,1.012892723083496,frisbee,319,225,319,225,98.35783004760742,Nearness,480,300,800,500
1714581920.0951517,1714581921.1101472,1.0149955749511719,sports ball,320,226,320,226,99.37485146522522,Nearness,480,300,800,500
1714581921.1980834,1714581922.202173,1.004089593887329,frisbee,319,225,319,225,100.46687722206116,Nearness,480,300,800,500
1714581922.203176,1714581923.2154,1.0122239589691162,sports ball,320,226,320,226,101.48010420799255,Nearness,480,300,800,500
1714581923.2972734,1714581924.2989013,1.0016279220581055,frisbee,319,225,319,225,102.5636055469513,Nearness,480,300,800,500
1714581924.2999127,1714581925.311659,1.0117464065551758,sports ball,320,226,320,226,103.57636332511902,Nearness,480,300,800,500
